                         By the Name of Allah
                  Islamic Crescents' Observation Project
                   Accurate Times 5.3, By Mohammad Odeh

* Settings:-
- Prayer times from:  01/08/2019 CE   To:  31/08/2020 CE
- NIGERIA Kaduna, Long: 07:26:00.0, Lat: 10:36:00.0, Ele:0.0, Zone:1.00
- No Summer Time.
- Height above mean sea-level affects rise  and  set events.
- Subtract Fajer: 0 Min, Add Dhohur: 0 Min, Add Asr: 0 Min, Add Maghreb: 0 Min
- Fajer Angle: 18.5 ,  Isha Angle: 19 
- Refraction Settings: Temperature: 10 °C   Pressure: 1010 mb
- Mazhab:  Standard
- City Settings: 0 Km.
- Delta T: 71.7 Second(s)
=======================================================================

  Date         Fajer    Shuroq     Dhohur    Aser     Maghreb    Isha
15/09/2019     05:08     06:20     12:26     15:39     18:31     19:45
16/09/2019     05:08     06:20     12:25     15:39     18:30     19:45
17/09/2019     05:08     06:20     12:25     15:39     18:30     19:44
18/09/2019     05:08     06:20     12:24     15:39     18:29     19:43
19/09/2019     05:08     06:20     12:24     15:39     18:28     19:43

20/09/2019     05:08     06:20     12:24     15:39     18:28     19:42
21/09/2019     05:08     06:20     12:23     15:39     18:27     19:41
22/09/2019     05:07     06:19     12:23     15:39     18:27     19:41
23/09/2019     05:07     06:19     12:23     15:39     18:26     19:40
24/09/2019     05:07     06:19     12:22     15:39     18:25     19:39

25/09/2019     05:07     06:19     12:22     15:39     18:25     19:39
26/09/2019     05:07     06:19     12:22     15:39     18:24     19:38
27/09/2019     05:07     06:19     12:21     15:39     18:23     19:37
28/09/2019     05:07     06:19     12:21     15:39     18:23     19:37
29/09/2019     05:07     06:19     12:21     15:38     18:22     19:36

30/09/2019     05:07     06:19     12:20     15:38     18:21     19:35
01/10/2019     05:07     06:19     12:20     15:38     18:21     19:35
02/10/2019     05:07     06:19     12:20     15:38     18:20     19:34
03/10/2019     05:07     06:19     12:19     15:38     18:20     19:34
04/10/2019     05:07     06:19     12:19     15:38     18:19     19:33

05/10/2019     05:07     06:19     12:19     15:38     18:18     19:32
06/10/2019     05:07     06:19     12:18     15:38     18:18     19:32
07/10/2019     05:07     06:19     12:18     15:38     18:17     19:31
08/10/2019     05:07     06:19     12:18     15:37     18:17     19:31
09/10/2019     05:07     06:19     12:18     15:37     18:16     19:30

10/10/2019     05:07     06:19     12:17     15:37     18:16     19:30
11/10/2019     05:07     06:19     12:17     15:37     18:15     19:29
12/10/2019     05:07     06:19     12:17     15:37     18:15     19:29
13/10/2019     05:07     06:19     12:17     15:37     18:14     19:28
14/10/2019     05:07     06:19     12:16     15:37     18:13     19:28

15/10/2019     05:07     06:19     12:16     15:36     18:13     19:27
16/10/2019     05:07     06:19     12:16     15:36     18:12     19:27
17/10/2019     05:07     06:19     12:16     15:36     18:12     19:27
18/10/2019     05:07     06:19     12:15     15:36     18:12     19:26
19/10/2019     05:07     06:19     12:15     15:36     18:11     19:26

20/10/2019     05:07     06:19     12:15     15:36     18:11     19:25
21/10/2019     05:07     06:20     12:15     15:36     18:10     19:25
22/10/2019     05:07     06:20     12:15     15:36     18:10     19:25
23/10/2019     05:07     06:20     12:15     15:35     18:09     19:24
24/10/2019     05:07     06:20     12:14     15:35     18:09     19:24

25/10/2019     05:07     06:20     12:14     15:35     18:09     19:24
26/10/2019     05:07     06:20     12:14     15:35     18:08     19:23
27/10/2019     05:07     06:20     12:14     15:35     18:08     19:23
28/10/2019     05:07     06:21     12:14     15:35     18:07     19:23
29/10/2019     05:07     06:21     12:14     15:35     18:07     19:23

30/10/2019     05:07     06:21     12:14     15:35     18:07     19:23
31/10/2019     05:07     06:21     12:14     15:35     18:07     19:22
01/11/2019     05:08     06:21     12:14     15:35     18:06     19:22
02/11/2019     05:08     06:22     12:14     15:35     18:06     19:22
03/11/2019     05:08     06:22     12:14     15:35     18:06     19:22

04/11/2019     05:08     06:22     12:14     15:35     18:06     19:22
05/11/2019     05:08     06:22     12:14     15:35     18:05     19:22
06/11/2019     05:08     06:23     12:14     15:35     18:05     19:22
07/11/2019     05:08     06:23     12:14     15:35     18:05     19:21
08/11/2019     05:09     06:23     12:14     15:35     18:05     19:21

09/11/2019     05:09     06:23     12:14     15:35     18:05     19:21
10/11/2019     05:09     06:24     12:14     15:35     18:04     19:21
11/11/2019     05:09     06:24     12:14     15:35     18:04     19:21
12/11/2019     05:09     06:24     12:14     15:35     18:04     19:21
13/11/2019     05:10     06:25     12:14     15:35     18:04     19:21

14/11/2019     05:10     06:25     12:15     15:35     18:04     19:21
15/11/2019     05:10     06:25     12:15     15:35     18:04     19:21
16/11/2019     05:10     06:26     12:15     15:35     18:04     19:22
17/11/2019     05:11     06:26     12:15     15:35     18:04     19:22
18/11/2019     05:11     06:27     12:15     15:35     18:04     19:22

19/11/2019     05:11     06:27     12:16     15:35     18:04     19:22
20/11/2019     05:12     06:27     12:16     15:36     18:04     19:22
21/11/2019     05:12     06:28     12:16     15:36     18:04     19:22
22/11/2019     05:12     06:28     12:16     15:36     18:04     19:22
23/11/2019     05:13     06:29     12:17     15:36     18:04     19:23

24/11/2019     05:13     06:29     12:17     15:36     18:04     19:23
25/11/2019     05:13     06:30     12:17     15:37     18:05     19:23
26/11/2019     05:14     06:30     12:17     15:37     18:05     19:23
27/11/2019     05:14     06:31     12:18     15:37     18:05     19:24
28/11/2019     05:14     06:31     12:18     15:37     18:05     19:24

29/11/2019     05:15     06:32     12:18     15:38     18:05     19:24
30/11/2019     05:15     06:32     12:19     15:38     18:05     19:24
01/12/2019     05:16     06:33     12:19     15:38     18:06     19:25
02/12/2019     05:16     06:33     12:20     15:38     18:06     19:25
03/12/2019     05:17     06:34     12:20     15:39     18:06     19:25

04/12/2019     05:17     06:34     12:20     15:39     18:07     19:26
05/12/2019     05:17     06:35     12:21     15:39     18:07     19:26
06/12/2019     05:18     06:35     12:21     15:40     18:07     19:27
07/12/2019     05:18     06:36     12:22     15:40     18:07     19:27
08/12/2019     05:19     06:36     12:22     15:41     18:08     19:27

09/12/2019     05:19     06:37     12:22     15:41     18:08     19:28
10/12/2019     05:20     06:37     12:23     15:41     18:09     19:28
11/12/2019     05:20     06:38     12:23     15:42     18:09     19:29
12/12/2019     05:21     06:38     12:24     15:42     18:09     19:29
13/12/2019     05:21     06:39     12:24     15:43     18:10     19:29

14/12/2019     05:22     06:39     12:25     15:43     18:10     19:30
15/12/2019     05:22     06:40     12:25     15:43     18:11     19:30
16/12/2019     05:23     06:40     12:26     15:44     18:11     19:31
17/12/2019     05:23     06:41     12:26     15:44     18:11     19:31
18/12/2019     05:24     06:41     12:27     15:45     18:12     19:32

19/12/2019     05:24     06:42     12:27     15:45     18:12     19:32
20/12/2019     05:25     06:42     12:28     15:46     18:13     19:33
21/12/2019     05:25     06:43     12:28     15:46     18:13     19:33
22/12/2019     05:26     06:43     12:29     15:47     18:14     19:34
23/12/2019     05:26     06:44     12:29     15:47     18:14     19:34

24/12/2019     05:27     06:44     12:30     15:48     18:15     19:35
25/12/2019     05:27     06:45     12:30     15:48     18:15     19:35
26/12/2019     05:28     06:45     12:31     15:49     18:16     19:36
27/12/2019     05:28     06:46     12:31     15:49     18:16     19:36
28/12/2019     05:29     06:46     12:32     15:50     18:17     19:37

29/12/2019     05:29     06:47     12:32     15:50     18:18     19:37
30/12/2019     05:30     06:47     12:33     15:51     18:18     19:38
31/12/2019     05:30     06:48     12:33     15:52     18:19     19:38
01/01/2020     05:30     06:48     12:34     15:52     18:19     19:39
02/01/2020     05:31     06:48     12:34     15:53     18:20     19:39

03/01/2020     05:31     06:49     12:35     15:53     18:20     19:40
04/01/2020     05:32     06:49     12:35     15:54     18:21     19:40
05/01/2020     05:32     06:50     12:35     15:54     18:21     19:41
06/01/2020     05:33     06:50     12:36     15:55     18:22     19:41
07/01/2020     05:33     06:50     12:36     15:55     18:22     19:42

08/01/2020     05:33     06:51     12:37     15:56     18:23     19:42
09/01/2020     05:34     06:51     12:37     15:56     18:24     19:43
10/01/2020     05:34     06:51     12:38     15:57     18:24     19:43
11/01/2020     05:35     06:51     12:38     15:57     18:25     19:44
12/01/2020     05:35     06:52     12:38     15:57     18:25     19:44

13/01/2020     05:35     06:52     12:39     15:58     18:26     19:44
14/01/2020     05:36     06:52     12:39     15:58     18:26     19:45
15/01/2020     05:36     06:52     12:39     15:59     18:27     19:45
16/01/2020     05:36     06:53     12:40     15:59     18:27     19:46
17/01/2020     05:36     06:53     12:40     16:00     18:28     19:46

18/01/2020     05:37     06:53     12:40     16:00     18:28     19:46
19/01/2020     05:37     06:53     12:41     16:00     18:29     19:47
20/01/2020     05:37     06:53     12:41     16:01     18:29     19:47
21/01/2020     05:37     06:53     12:41     16:01     18:30     19:48
22/01/2020     05:38     06:53     12:42     16:02     18:30     19:48

23/01/2020     05:38     06:54     12:42     16:02     18:30     19:48
24/01/2020     05:38     06:54     12:42     16:02     18:31     19:49
25/01/2020     05:38     06:54     12:42     16:03     18:31     19:49
26/01/2020     05:38     06:54     12:43     16:03     18:32     19:49
27/01/2020     05:38     06:54     12:43     16:03     18:32     19:50

28/01/2020     05:38     06:54     12:43     16:03     18:33     19:50
29/01/2020     05:39     06:54     12:43     16:04     18:33     19:50
30/01/2020     05:39     06:54     12:43     16:04     18:33     19:50
31/01/2020     05:39     06:54     12:44     16:04     18:34     19:51
01/02/2020     05:39     06:53     12:44     16:04     18:34     19:51

02/02/2020     05:39     06:53     12:44     16:05     18:35     19:51
03/02/2020     05:39     06:53     12:44     16:05     18:35     19:51
04/02/2020     05:39     06:53     12:44     16:05     18:35     19:52
05/02/2020     05:39     06:53     12:44     16:05     18:36     19:52
06/02/2020     05:39     06:53     12:44     16:05     18:36     19:52

07/02/2020     05:39     06:53     12:44     16:05     18:36     19:52
08/02/2020     05:38     06:52     12:44     16:05     18:36     19:53
09/02/2020     05:38     06:52     12:44     16:05     18:37     19:53
10/02/2020     05:38     06:52     12:44     16:06     18:37     19:53
11/02/2020     05:38     06:52     12:44     16:06     18:37     19:53

12/02/2020     05:38     06:52     12:44     16:06     18:38     19:53
13/02/2020     05:38     06:51     12:44     16:06     18:38     19:53
14/02/2020     05:38     06:51     12:44     16:06     18:38     19:53
15/02/2020     05:37     06:51     12:44     16:06     18:38     19:54
16/02/2020     05:37     06:50     12:44     16:05     18:38     19:54

17/02/2020     05:37     06:50     12:44     16:05     18:39     19:54
18/02/2020     05:37     06:50     12:44     16:05     18:39     19:54
19/02/2020     05:36     06:49     12:44     16:05     18:39     19:54
20/02/2020     05:36     06:49     12:44     16:05     18:39     19:54
21/02/2020     05:36     06:49     12:44     16:05     18:39     19:54

22/02/2020     05:35     06:48     12:44     16:05     18:40     19:54
23/02/2020     05:35     06:48     12:44     16:05     18:40     19:54
24/02/2020     05:35     06:47     12:44     16:04     18:40     19:54
25/02/2020     05:34     06:47     12:43     16:04     18:40     19:55
26/02/2020     05:34     06:47     12:43     16:04     18:40     19:55

27/02/2020     05:34     06:46     12:43     16:04     18:40     19:55
28/02/2020     05:33     06:46     12:43     16:03     18:40     19:55
29/02/2020     05:33     06:45     12:43     16:03     18:40     19:55
01/03/2020     05:32     06:45     12:43     16:03     18:40     19:55
02/03/2020     05:32     06:44     12:42     16:02     18:41     19:55

03/03/2020     05:32     06:44     12:42     16:02     18:41     19:55
04/03/2020     05:31     06:43     12:42     16:02     18:41     19:55
05/03/2020     05:31     06:43     12:42     16:01     18:41     19:55
06/03/2020     05:30     06:42     12:41     16:01     18:41     19:55
07/03/2020     05:30     06:42     12:41     16:01     18:41     19:55

08/03/2020     05:29     06:41     12:41     16:00     18:41     19:55
09/03/2020     05:29     06:41     12:41     16:00     18:41     19:55
10/03/2020     05:28     06:40     12:40     15:59     18:41     19:55
11/03/2020     05:28     06:39     12:40     15:59     18:41     19:55
12/03/2020     05:27     06:39     12:40     15:58     18:41     19:55

13/03/2020     05:26     06:38     12:40     15:58     18:41     19:55
14/03/2020     05:26     06:38     12:39     15:57     18:41     19:55
15/03/2020     05:25     06:37     12:39     15:57     18:41     19:55
16/03/2020     05:25     06:37     12:39     15:56     18:41     19:55
17/03/2020     05:24     06:36     12:38     15:56     18:41     19:55

18/03/2020     05:24     06:35     12:38     15:55     18:41     19:55
19/03/2020     05:23     06:35     12:38     15:54     18:41     19:55
20/03/2020     05:22     06:34     12:38     15:54     18:41     19:55
21/03/2020     05:22     06:34     12:37     15:53     18:41     19:55
22/03/2020     05:21     06:33     12:37     15:53     18:41     19:55

23/03/2020     05:21     06:32     12:37     15:52     18:41     19:55
24/03/2020     05:20     06:32     12:36     15:51     18:41     19:55
25/03/2020     05:19     06:31     12:36     15:51     18:41     19:55
26/03/2020     05:19     06:31     12:36     15:50     18:41     19:55
27/03/2020     05:18     06:30     12:36     15:49     18:41     19:55

28/03/2020     05:17     06:30     12:35     15:49     18:41     19:55
29/03/2020     05:17     06:29     12:35     15:48     18:41     19:55
30/03/2020     05:16     06:28     12:35     15:47     18:41     19:55
31/03/2020     05:15     06:28     12:34     15:46     18:41     19:55
01/04/2020     05:15     06:27     12:34     15:46     18:41     19:56

02/04/2020     05:14     06:27     12:34     15:45     18:41     19:56
03/04/2020     05:13     06:26     12:33     15:44     18:41     19:56
04/04/2020     05:13     06:25     12:33     15:43     18:41     19:56
05/04/2020     05:12     06:25     12:33     15:43     18:41     19:56
06/04/2020     05:12     06:24     12:33     15:42     18:41     19:56

07/04/2020     05:11     06:24     12:32     15:41     18:41     19:56
08/04/2020     05:10     06:23     12:32     15:40     18:41     19:56
09/04/2020     05:10     06:23     12:32     15:39     18:41     19:56
10/04/2020     05:09     06:22     12:31     15:39     18:41     19:56
11/04/2020     05:08     06:21     12:31     15:38     18:41     19:56

12/04/2020     05:08     06:21     12:31     15:37     18:41     19:57
13/04/2020     05:07     06:20     12:31     15:36     18:41     19:57
14/04/2020     05:06     06:20     12:30     15:35     18:41     19:57
15/04/2020     05:06     06:19     12:30     15:35     18:41     19:57
16/04/2020     05:05     06:19     12:30     15:34     18:41     19:57

17/04/2020     05:05     06:18     12:30     15:33     18:41     19:57
18/04/2020     05:04     06:18     12:30     15:34     18:41     19:57
19/04/2020     05:03     06:17     12:29     15:35     18:41     19:58
20/04/2020     05:03     06:17     12:29     15:35     18:42     19:58
21/04/2020     05:02     06:16     12:29     15:36     18:42     19:58

22/04/2020     05:02     06:16     12:29     15:36     18:42     19:58
23/04/2020     05:01     06:15     12:29     15:37     18:42     19:58
24/04/2020     05:00     06:15     12:28     15:37     18:42     19:59
25/04/2020     05:00     06:15     12:28     15:38     18:42     19:59
26/04/2020     04:59     06:14     12:28     15:38     18:42     19:59

27/04/2020     04:59     06:14     12:28     15:39     18:42     19:59
28/04/2020     04:58     06:13     12:28     15:39     18:42     20:00
29/04/2020     04:58     06:13     12:28     15:40     18:42     20:00
30/04/2020     04:57     06:13     12:27     15:40     18:42     20:00
01/05/2020     04:57     06:12     12:27     15:41     18:43     20:00

02/05/2020     04:56     06:12     12:27     15:41     18:43     20:01
03/05/2020     04:56     06:11     12:27     15:42     18:43     20:01
04/05/2020     04:55     06:11     12:27     15:42     18:43     20:01
05/05/2020     04:55     06:11     12:27     15:43     18:43     20:02
06/05/2020     04:54     06:11     12:27     15:43     18:43     20:02

07/05/2020     04:54     06:10     12:27     15:43     18:44     20:02
08/05/2020     04:53     06:10     12:27     15:44     18:44     20:02
09/05/2020     04:53     06:10     12:27     15:44     18:44     20:03
10/05/2020     04:53     06:09     12:27     15:45     18:44     20:03
11/05/2020     04:52     06:09     12:27     15:45     18:44     20:03

12/05/2020     04:52     06:09     12:27     15:46     18:44     20:04
13/05/2020     04:52     06:09     12:27     15:46     18:45     20:04
14/05/2020     04:51     06:08     12:27     15:46     18:45     20:04
15/05/2020     04:51     06:08     12:27     15:47     18:45     20:05
16/05/2020     04:51     06:08     12:27     15:47     18:45     20:05

17/05/2020     04:50     06:08     12:27     15:48     18:46     20:06
18/05/2020     04:50     06:08     12:27     15:48     18:46     20:06
19/05/2020     04:50     06:08     12:27     15:48     18:46     20:06
20/05/2020     04:49     06:08     12:27     15:49     18:46     20:07
21/05/2020     04:49     06:07     12:27     15:49     18:46     20:07

22/05/2020     04:49     06:07     12:27     15:50     18:47     20:07
23/05/2020     04:49     06:07     12:27     15:50     18:47     20:08
24/05/2020     04:49     06:07     12:27     15:50     18:47     20:08
25/05/2020     04:48     06:07     12:27     15:51     18:48     20:09
26/05/2020     04:48     06:07     12:27     15:51     18:48     20:09

27/05/2020     04:48     06:07     12:27     15:52     18:48     20:09
28/05/2020     04:48     06:07     12:28     15:52     18:48     20:10
29/05/2020     04:48     06:07     12:28     15:52     18:49     20:10
30/05/2020     04:48     06:07     12:28     15:53     18:49     20:10
31/05/2020     04:48     06:07     12:28     15:53     18:49     20:11

01/06/2020     04:48     06:07     12:28     15:53     18:49     20:11
02/06/2020     04:48     06:07     12:28     15:54     18:50     20:12
03/06/2020     04:48     06:07     12:29     15:54     18:50     20:12
04/06/2020     04:48     06:07     12:29     15:54     18:50     20:12
05/06/2020     04:48     06:07     12:29     15:55     18:50     20:13

06/06/2020     04:48     06:07     12:29     15:55     18:51     20:13
07/06/2020     04:48     06:07     12:29     15:55     18:51     20:13
08/06/2020     04:48     06:08     12:29     15:56     18:51     20:14
09/06/2020     04:48     06:08     12:30     15:56     18:52     20:14
10/06/2020     04:48     06:08     12:30     15:56     18:52     20:14

11/06/2020     04:48     06:08     12:30     15:57     18:52     20:15
12/06/2020     04:48     06:08     12:30     15:57     18:52     20:15
13/06/2020     04:48     06:08     12:30     15:57     18:53     20:15
14/06/2020     04:48     06:08     12:31     15:58     18:53     20:15
15/06/2020     04:48     06:09     12:31     15:58     18:53     20:16

16/06/2020     04:49     06:09     12:31     15:58     18:53     20:16
17/06/2020     04:49     06:09     12:31     15:58     18:54     20:16
18/06/2020     04:49     06:09     12:32     15:59     18:54     20:17
19/06/2020     04:49     06:09     12:32     15:59     18:54     20:17
20/06/2020     04:49     06:10     12:32     15:59     18:54     20:17

21/06/2020     04:49     06:10     12:32     15:59     18:55     20:17
22/06/2020     04:50     06:10     12:32     15:59     18:55     20:17
23/06/2020     04:50     06:10     12:33     16:00     18:55     20:18
24/06/2020     04:50     06:10     12:33     16:00     18:55     20:18
25/06/2020     04:50     06:11     12:33     16:00     18:55     20:18

26/06/2020     04:51     06:11     12:33     16:00     18:55     20:18
27/06/2020     04:51     06:11     12:33     16:00     18:56     20:18
28/06/2020     04:51     06:11     12:34     16:00     18:56     20:18
29/06/2020     04:52     06:12     12:34     16:01     18:56     20:18
30/06/2020     04:52     06:12     12:34     16:01     18:56     20:19

01/07/2020     04:52     06:12     12:34     16:01     18:56     20:19
02/07/2020     04:52     06:12     12:34     16:01     18:56     20:19
03/07/2020     04:53     06:13     12:35     16:01     18:56     20:19
04/07/2020     04:53     06:13     12:35     16:01     18:57     20:19
05/07/2020     04:53     06:13     12:35     16:01     18:57     20:19

06/07/2020     04:54     06:14     12:35     16:01     18:57     20:19
07/07/2020     04:54     06:14     12:35     16:01     18:57     20:19
08/07/2020     04:54     06:14     12:35     16:01     18:57     20:19
09/07/2020     04:55     06:14     12:36     16:01     18:57     20:19
10/07/2020     04:55     06:15     12:36     16:01     18:57     20:19

11/07/2020     04:55     06:15     12:36     16:01     18:57     20:18
12/07/2020     04:56     06:15     12:36     16:01     18:57     20:18
13/07/2020     04:56     06:15     12:36     16:01     18:57     20:18
14/07/2020     04:56     06:16     12:36     16:01     18:57     20:18
15/07/2020     04:57     06:16     12:36     16:00     18:57     20:18

16/07/2020     04:57     06:16     12:36     16:00     18:57     20:18
17/07/2020     04:58     06:16     12:36     16:00     18:57     20:18
18/07/2020     04:58     06:16     12:37     16:00     18:57     20:17
19/07/2020     04:58     06:17     12:37     16:00     18:56     20:17
20/07/2020     04:59     06:17     12:37     15:59     18:56     20:17

21/07/2020     04:59     06:17     12:37     15:59     18:56     20:17
22/07/2020     04:59     06:17     12:37     15:59     18:56     20:16
23/07/2020     05:00     06:18     12:37     15:59     18:56     20:16
24/07/2020     05:00     06:18     12:37     15:58     18:56     20:16
25/07/2020     05:00     06:18     12:37     15:58     18:56     20:15

26/07/2020     05:01     06:18     12:37     15:57     18:55     20:15
27/07/2020     05:01     06:18     12:37     15:57     18:55     20:15
28/07/2020     05:01     06:19     12:37     15:57     18:55     20:14
29/07/2020     05:01     06:19     12:37     15:56     18:55     20:14
30/07/2020     05:02     06:19     12:37     15:56     18:54     20:14

31/07/2020     05:02     06:19     12:37     15:55     18:54     20:13
01/08/2020     05:02     06:19     12:37     15:55     18:54     20:13
02/08/2020     05:03     06:19     12:37     15:54     18:54     20:12
03/08/2020     05:03     06:19     12:36     15:54     18:53     20:12
04/08/2020     05:03     06:20     12:36     15:53     18:53     20:11

05/08/2020     05:03     06:20     12:36     15:52     18:53     20:11
06/08/2020     05:04     06:20     12:36     15:52     18:52     20:10
07/08/2020     05:04     06:20     12:36     15:51     18:52     20:10
08/08/2020     05:04     06:20     12:36     15:51     18:52     20:09
09/08/2020     05:04     06:20     12:36     15:50     18:51     20:09

10/08/2020     05:05     06:20     12:36     15:49     18:51     20:08
11/08/2020     05:05     06:20     12:35     15:48     18:50     20:08
12/08/2020     05:05     06:20     12:35     15:48     18:50     20:07
13/08/2020     05:05     06:20     12:35     15:47     18:49     20:07
14/08/2020     05:05     06:21     12:35     15:46     18:49     20:06

15/08/2020     05:06     06:21     12:35     15:45     18:49     20:06
16/08/2020     05:06     06:21     12:34     15:44     18:48     20:05
17/08/2020     05:06     06:21     12:34     15:43     18:48     20:04
18/08/2020     05:06     06:21     12:34     15:42     18:47     20:04
19/08/2020     05:06     06:21     12:34     15:42     18:47     20:03

20/08/2020     05:06     06:21     12:34     15:41     18:46     20:03
21/08/2020     05:07     06:21     12:33     15:40     18:46     20:02
22/08/2020     05:07     06:21     12:33     15:39     18:45     20:01
23/08/2020     05:07     06:21     12:33     15:37     18:45     20:01
24/08/2020     05:07     06:21     12:33     15:36     18:44     20:00

25/08/2020     05:07     06:21     12:32     15:36     18:43     19:59
26/08/2020     05:07     06:21     12:32     15:36     18:43     19:59
27/08/2020     05:07     06:21     12:32     15:36     18:42     19:58
28/08/2020     05:07     06:21     12:31     15:37     18:42     19:57
29/08/2020     05:07     06:21     12:31     15:37     18:41     19:57

30/08/2020     05:07     06:21     12:31     15:37     18:41     19:56
31/08/2020     05:08     06:21     12:30     15:37     18:40     19:55
=======================================================================

* Remarks:-
- Date format: dd/mm/yyyy.
- The Symbol '*' before the date, refers to Summer Time.
- Fajer: Beginning of Astronomical Twilight.
- Shuroq: Sunrise.
- Dhohur: Transit of Sun.
- Maghreb: Sunset.
- Isha: End of Astronomical Twilight.
- ----: There is no event.
- Up: The Sun is always above horizon.
- Down: The Sun is always below horizon.
- Bright: The sky is always bright.
- Dark: The sky is always dark.
